"ItemNo","ItemDescr","ColourLikeDescr","ColourDescr","MaingroupDescr","Price","DesignId"
6055123,"PROPELLER Ø71.84","Black","BLACK","Bricks, Special","0.54",15790
6057918,"MINI LOWER PART ""NO. 571""","","RED. BROWN","Bricks, Special","-1.00",15791
6082294,"FLAG 4X2X1","Red","BR.RED","Bricks","0.59",15793
6055154,"PARABOLIC ELEMENT Ø16 ""NO 3""","","TR. BR. GREEN","Bricks, Special","-1.00",15796
6055256,"ANIMAL NO.12 - 2014 ""NO. 1""","Grey","MED. ST-GREY","Bricks, Special","-1.00",15801
6055323,"ANIMAL NO.12 - 2014 ""NO. 2""","Grey","MED. ST-GREY","Bricks, Special","-1.00",15811
6055348,"ANIMAL NO.13-2014 ""NO. 2""","Blue","SAND BLUE","Bricks, Special","-1.00",15819
6055360,"THREE-WHEELED MOTOR CYCLE","","RED. BROWN","Bricks, Special","-1.00",15821
6055361,"THREE-WHEELED MOTOR CYCLE","White","WHITE","Bricks, Special","-1.00",15821
6055381,"FLAT TILE 1X1, ROUND ""NO. 17""","Purple","LGH. PURPLE","Bricks, Special","0.22",15826
6055382,"MINI  HELMET NO 36 "" NO. 1""","Black","BLACK","Bricks, Special","-1.00",15827
6055384,"FLAT TILE 1X1, ROUND ""NO. 18""","","M. NOUGAT","Bricks, Special","0.20",15828
6055385,"MINI HEAD ""NO. 1296""","Yellow","BR.YEL","Bricks, Special","0.22",15829
6055778,"MINI  HELMET NO 37 ""NO. 1""","Black","BLACK","Bricks, Special","-1.00",15830
6055445,"ANIMAL NO. 11-2014 ""NO 2""","","DK. BROWN","Bricks, Special","-1.00",15833
6055498,"ANIMAL NO.10-2014 ""NO.3""","","W.GOLD","Bricks, Special","-1.00",15838
6055533,"DUPLO BRICK 1X2X2 TRANSPARENT","Blue","TR.L.BLUE","Bricks","1.04",15847
6055563,"BIRD, SPARROW, DEK. NO. 5","Blue","MEDIUM AZUR","Bricks, Special","-1.00",15855
6055609,"DUPLO BRICK 2X2 ""NO. 16""","","BR.YEL-GREEN","Bricks","1.02",15868
6055649,"FEMALE, HIP W/ SKIRT 5 NO. 1","Blue","EARTH BLUE","Bricks, Special","-1.00",15875
6079402,"FEMALE, HIP W/ SKIRT 5","White","WHITE","Bricks, Special","-1.00",15875
6115431,"FEMALE, HIP W/ SKIRT 5 NO. 8","White","WHITE","Bricks, Special","-1.00",15875
6139072,"HIP W/SKIRT 5 NO. 11","Blue","LGH. ROY. BLUE","Bricks, Special","2.42",15875
6151615,"HIP W/ SKIRT 5, NO. 13","Black","BLACK","Bricks, Special","2.02",15875
6191880,"SKIRT, W/ HIP, NO. 118","Purple","BR. PURPLE","Bricks, Special","-1.00",15875
6083843,"HEMISPHERE 4X4 W. 4 KNOBS ""NO.2""","","BRICK-YEL","Bricks","2.59",15890
6055762,"MINI HEAD ""NO. 1296""","Yellow","BR.YEL","Bricks, Special","-1.00",15893
6101886,"DUPLO BRICK 1X2X2 ""NO. 8""","White","WHITE","Bricks","-1.00",15894
6055768,"MINI HEAD ""NO. 1297""","Yellow","BR.YEL","Bricks, Special","-1.00",15895
6055769,"MINI HEAD ""NO. 1299""","Yellow","BR.YEL","Bricks, Special","-1.00",15896
6055777,"MINI HEAD ""NO. 1300""","Yellow","BR.YEL","Bricks, Special","-1.00",15897
6055772,"BRICK 2X4 W. BOWS ""NO. 3""","Red","BR.RED","Bricks","-1.00",15898
6055779,"TRACTOR ELEMENT 4X6 ""NO. 1""","Red","BR.RED","Bricks","4.69",15899
6055784,"BRICK 2X4 W. INV. BOWS ""NO. 2""","Red","BR.RED","Bricks","-1.00",15900
6055789,"MINI HEAD ""NO. 1302""","Yellow","BR.YEL","Bricks, Special","-1.00",15901
6055791,"MINI HEAD ""NO. 1303""","Yellow","BR.YEL","Bricks, Special","-1.00",15903
6055792,"FLAT TILE 2X4 ""NR. 51""","White","WHITE","Bricks, Special","-1.00",15904
6055793,"MINI HEAD ""NO. 1304""","Yellow","BR.YEL","Bricks, Special","-1.00",15905
6055795,"DUPLO BRICK 2X2 ""NO. 18""","Yellow","BR.YEL","Bricks","-1.00",15906
6055794,"MINI HEAD ""NO. 1305""","Yellow","BR.YEL","Bricks, Special","-1.00",15907
6083844,"HEMISPHERE 4X4 W. 4 KNOBS ""NO. 4""","","BR.YEL-GREEN","Bricks","-1.00",15908
6055847,"MINI HEAD ""NO. 1306""","Yellow","BR.YEL","Bricks, Special","-1.00",15914
6055859,"MINI HEAD ""NO. 1310""","Yellow","BR.YEL","Bricks, Special","-1.00",15916
6055862,"MINI HEAD ""NO. 1311""","Yellow","BR.YEL","Bricks, Special","-1.00",15917
6055890,"BRICK 1X4X1 1/3 ""NO.1001""","","EARTH GREEN","Bricks, Special","0.86",15923
6055889,"HAT NO. 18 ""NO. 1""","Blue","EARTH BLUE","Bricks, Special","0.62",15924
6056225,"WOODOO BALL ""1001""","White","WHITE","Bricks, Special Circles And Angles","-1.00",15926
6056302,"TRACTOR ELEMENT 4X6 ""NO. 2""","Blue","DARK AZUR","Bricks","4.68",15933
6056304,"DUPLO BRICK 2X4 ""NO. 1""","Blue","DARK AZUR","Bricks","2.17",15934
6056306,"DUPLO BRICK 2X2X2, R=15 ""NO. 9""","Blue","DARK AZUR","Bricks","1.74",15935
6056378,"HAT NO. 5 ""NO. 2""","Yellow","BR.YEL","Bricks, Special","-1.00",15941
6056393,"FOAL W/ HOLE Ø1,5 NO.1 - DEC.2","","BRICK-YEL","Bricks, Special","-1.00",15942
6056419,"DUPLO BRICK 2X2 ""NO. 20""","Red","BR.RED","Bricks","0.98",15944
6056421,"DUPLO BRICK 2X2 ""NO. 21""","Purple","LGH. PURPLE","Bricks","1.00",15945
6056423,"DUPLO BRICK 2X2 ""NO. 22""","Purple","LGH. PURPLE","Bricks","1.04",15947
6056437,"DUPLO BRICK 2X2 ""NO. 24""","Yellow","FL. YELL-ORA","Bricks","1.10",15950
6056469,"DUPLO BRICK 2X2 ""NO. 26""","","BR.YEL-GREEN","Bricks","0.98",15954
6056473,"MINI FIGURE HELMET NO.39 ""NO.1""","White","WHITE","Bricks, Special","-1.00",15955
6056475,"DUPLO BRICK 2X2 ""NO. 27""","Blue","MEDIUM AZUR","Bricks","0.98",15956
6056477,"DUPLO BRICK 2X2 ""NO. 28""","Blue","MEDIUM AZUR","Bricks","1.06",15957
6056479,"DUPLO BRICK 2X2 ""NO. 29""","Yellow","FL. YELL-ORA","Bricks","1.08",15958
6056492,"DUPLO BRICK 2X2 ""NO. 35""","","BR.YEL-GREEN","Bricks","0.95",15962
6101887,"DUPLO BRICK 1X2X2 ""NO. 9""","White","WHITE","Bricks","-1.00",15964
6056495,"DUPLO BRICK 2X2 ""NO. 34""","","BR.YEL-GREEN","Bricks","0.98",15965
6056496,"DUPLO ROOF TILE 2X2X1 1/2 ""NO 5""","Red","BR.RED","Bricks","1.36",15966
6056500,"BRICK W. ARCH 1X1X3 1/3","Black","BLACK","Bricks, Special","0.56",15967
6077803,"BRICK W. ARCH 1X1X3 1/3","White","WHITE","Bricks, Special","0.43",15967
6077806,"BRICK W. ARCH 1X1X3 1/3","","RED. BROWN","Bricks, Special","-1.00",15967
6077809,"BRICK W. ARCH 1X1X3 1/3","Yellow","BR.YEL","Bricks, Special","-1.00",15967
6056513,"CAR ELEMENT 4X8 ""NO. 1""","Purple","BR. PURPLE","Bricks","8.28",15975
6057727,"CREATURE FOOT 3X5X2 WITH BALL CUP","Black","BLACK","Bricks, Special Circles And Angles","0.68",15976
6096483,"CREATURE FOOT 3X5X2 WITH BALL CUP","Red","BR.RED","Bricks, Special Circles And Angles","-1.00",15976
6100892,"CREATURE FOOT 3X5X2 WITH BALL CUP","","SILVER MET.","Bricks, Special Circles And Angles","0.70",15976
6108814,"CREATURE FOOT 3X5X2 WITH BALL CUP","White","WHITE","Bricks, Special Circles And Angles","-1.00",15976
6083846,"HEMISPHERE 4X4 W. 4 KNOBS ""NO. 3""","","SPR. YELL. GREE","Bricks","-1.00",15977
6056604,"TRUCK ELEMENT 4X8 ""NO. 1""","Blue","DARK AZUR","Bricks","5.24",15978
6056606,"PICK-UP ELEMENT 4X8 ""NO. 1""","White","WHITE","Bricks","8.18",15979
6056607,"WINDOW FRAME 4X4X3 ""NO. 1""","Red","BR.RED","Bricks","-1.00",15981
6056612,"CAR ELEMENT 4X8 ""NO. 2""","Blue","BR.BLUE","Bricks","8.02",15983
6056614,"BRICK 2X4 W. BOWS ""NO. 6""","Red","BR.RED","Bricks","1.80",15985
6056624,"DUPLO OVAL 2X4X2 ""NO. 2""","Purple","BR. PURPLE","Bricks","-1.00",15986
6056625,"BRICK 2X3X2 OUTSIDE BOW ""NO. 4""","Yellow","BR.YEL","Bricks","-1.00",15987
6056630,"DUPLO BRICK 2X2X2, R=15 ""NO. 10""","","BR.GREEN","Bricks","-1.00",15989
6056643,"BRICK 2X3X2 OUTSIDE BOW ""NO. 5""","Yellow","BR.YEL","Bricks","-1.00",15991
6058876,"HORSE 2X8X5 ASS.","","DK.ORA","Bricks","-1.00",15994
6069755,"HORSE 2X8X5 NO. 4","White","WHITE","Bricks","-1.00",15994
6069759,"HORSE 2X8X5 NO. 5","","DK.ORA","Bricks","-1.00",15994
6056642,"DUPLO OVAL 2X4X2 ""NO. 3""","White","WHITE","Bricks","-1.00",15995
6056644,"BRICK 2X6X2 OUTSIDE BOWS ""NO. 1""","White","WHITE","Bricks","-1.00",15996
6056845,"CAMELEON W/ HOLE Ø1,5 - DEC.NO 1","","BR.GREEN","Bricks, Special","1.96",16030
6056854,"MINI HEAD ""NO. 1321""","Black","BLACK","Bricks, Special","-1.00",16033
6056863,"ROOF TILE 2X2X2/65 DEG.""NO.23""","Black","BLACK","Bricks, Special","-1.00",16036
6056867,"MINI LOWER PART ""NO. 584""","Black","BLACK","Bricks, Special","-1.00",16040
6056866,"MINI HEAD ""NO. 1298""","Yellow","BR.YEL","Bricks, Special","-1.00",16041
6056873,"FLAT TILE 1x2 ""NO. 8""","Black","BLACK","Bricks, Special","-1.00",16044
6056969,"MINI WIG NO. 4 ""NO. 3""","Blue","LGH. ROY. BLUE","Bricks, Special","-1.00",16059
6056973,"FLAT TILE 2X2 ""NO.10""","","BRICK-YEL","Bricks, Special","-1.00",16060
6062580,"FLAT TILE 2X2 ""NO.11""","Black","BLACK","Bricks, Special","-1.00",16064
6056996,"FLAT TILE 2X2 ""NO.12""","","BRICK-YEL","Bricks, Special","-1.00",16066
6057025,"MINI HEAD ""NO. 1324""","Blue","SAND BLUE","Bricks, Special","-1.00",16078
6057030,"MINI LOWER PART ""NO. 588""","Blue","SAND BLUE","Bricks, Special","-1.00",16080
6057365,"MINI HEAD ""NO. 1356""","","RED. BROWN","Bricks, Special","-1.00",16082
6057376,"MINI LOWER PART ""NO. 589""","","RED. BROWN","Bricks, Special","-1.00",16085
6057378,"BRICK 2X2X6 WITH HINGES","Purple","BR. PURPLE","Bricks","-1.00",16087
6100473,"BRICK 2X2X6 WITH HINGES","Red","BR.RED","Bricks","1.74",16087
6057397,"STEE.WHEEL Ø16 F/CONSOLE 2X2","Black","BLACK","Transportation means, vehicles","0.11",16091
6092956,"STEE.WHEEL Ø16 F/CONSOLE 2X2","Grey","MED. ST-GREY","Transportation means, vehicles","0.11",16091
6057398,"MINI HEAD ""NO. 1357""","","DK. BROWN","Bricks, Special","-1.00",16092
6057401,"MINI LOWER PART ""NO. 590""","","DK. BROWN","Bricks, Special","-1.00",16094
6057416,"COW ""NO.2"" FRONT","","DK.ORA","Bricks","-1.00",16097
6057418,"MINI HEAD ""NO. 1358""","Grey","MED. ST-GREY","Bricks, Special","-1.00",16101
6057428,"MINI LOWER PART ""NO. 591""","Grey","MED. ST-GREY","Bricks, Special","-1.00",16110
6101916,"DUPLO BRICK 1X2X2, NO. 10","Blue","MEDIUM AZUR","Bricks","-1.00",16117
6060964,"DUPLO BRICK 2X2 ""NO. 33""","","BR.GREEN","Bricks","0.98",16121
6057826,"MINI HEAD ""NO. 1337""","Yellow","BR.YEL","Bricks, Special","-1.00",16127
6057832,"MINI HEAD ""NO. 1347""","Yellow","BR.YEL","Bricks, Special","-1.00",16147
6057833,"MINI HEAD ""NO. 1348""","Yellow","BR.YEL","Bricks, Special","-1.00",16149
6057835,"MINI HEAD ""NO. 1349""","Yellow","BR.YEL","Bricks, Special","0.22",16150
6057838,"MINI HEAD ""NO. 1352""","Yellow","BR.YEL","Bricks, Special","-1.00",16157
6062752,"MINI HEAD ""NO. 1353""","Yellow","BR.YEL","Bricks, Special","-1.00",16158
6057741,"MINI HAT NO. 13 WITH HAIR","Red","BR.RED","Bricks, Special","-1.00",16175
6057738,"MINI HAT NO. 14 WITH HAIR","Red","BR.RED","Bricks, Special","1.18",16178
6057518,"FLAT TILE 1X4 ""NO. 61""","Grey","DK. ST. GREY","Bricks, Special","-1.00",16183
6057566,"DUPLO CONE 2X2X2","","BR.ORANGE","Bricks","0.72",16195
6100523,"DUPLO CONE 2X2X2","Red","BR.RED","Bricks","1.12",16195
6136536,"PLANE 12X10X4","Blue","DARK AZUR","Bricks","4.99",16196
6138161,"PLANE 12X10X4","","BR.GREEN","Bricks","3.83",16196
6138413,"PLANE 12X10X4","Purple","LGH. PURPLE","Bricks","3.85",16196
6057629,"MINI MERMAID TAIL NO.2  ""NO.5""","","MEDIUM LAVENDER","Bricks, Special","-1.00",16198
6057631,"MINI HEAD NO. ""1322""","Purple","L.NOUGAT","Bricks, Special","-1.00",16199
6057639,"FLAT TILE 2X4 ""NO. 56""","White","WHITE","Bricks, Special","-1.00",16202
6057742,"MINI TEDDY BEAR ""NO. 3""","Black","BLACK","Bricks, Special","-1.00",16203
6057649,"FEEDING RACK","Blue","BR.BLUE","Bricks","1.74",16205
6057691,"MINI HEAD ""NO. 1279""","Yellow","BR.YEL","Bricks, Special","-1.00",16213
6057695,"MINI HEAD ""NO. 1280""","Yellow","BR.YEL","Bricks, Special","-1.00",16214
6057700,"MINI HEAD ""NO. 1281""","Yellow","BR.YEL","Bricks, Special","-1.00",16218
6057702,"MINI HEAD ""NO. 1282""","Black","BLACK","Bricks, Special","-1.00",16220
6057706,"MINI HEAD ""NO. 1283""","Black","BLACK","Bricks, Special","-1.00",16221
6057709,"ANIMAL NO 1 2014 ""NO 6""","","SAND YELLOW","Bricks, Special","-1.00",16224
6057711,"WALL 1X6X6 W. WINDOW ""NO. 1""","","BRICK-YEL","Bricks, Special","-1.00",16225
6057715,"PLATE 16X16X6,4 "" NO. 1""","","BR.YEL-GREEN","Bricks, Special","-1.00",16228
6057745,"DUPLO BRICK 2X2 ""NO. 30""","Yellow","FL. YELL-ORA","Bricks","1.12",16236
6057751,"CAT NO. 2  ""NO.2""","","DK.ORA","Bricks, Special","2.29",16237
6057795,"MINI LOWER PART ""NO. 593""","","BR.ORANGE","Bricks, Special","-1.00",16247
6057829,"MINI LOWER PART NO. 594""","","NOUGAT","Bricks, Special","-1.00",16255
6057834,"MINI HEAD ""NO. 1364""","White","WHITE","Bricks, Special","-1.00",16257
6057852,"MUG ""NO. 4""","Red","BR.RED","Bricks, Special","-1.00",16259
6057848,"MINI LOWER PART ""NO. 601""","Blue","SAND BLUE","Bricks, Special","-1.00",16263
6057851,"DUPLO FIXED KEY 2X5X1","","SILVER MET.","Bricks","0.64",16265
6057857,"MINI LOWER PART ""NO. 595""","","RED. BROWN","Bricks, Special","-1.00",16268
6057856,"MINI LOWER PART ""NO. 602""","Red","NEW DARK RED","Bricks, Special","-1.00",16269
6057868,"MINI LOWER PART ""NO. 596""","Black","BLACK","Bricks, Special","-1.00",16270
6057869,"MINI LOWER PART ""NO. 603""","Black","BLACK","Bricks, Special","-1.00",16272
6057873,"MINI LOWER PART ""NO. 604""","Black","BLACK","Bricks, Special","-1.00",16273
6057889,"MINI LOWER PART ""NO. 597""","Blue","BR.BLUE","Bricks, Special","-1.00",16274
6057885,"MINI HEAD ""NO. 1301""","","SILVER MET.","Bricks, Special","-1.00",16275
6102561,"FLAT TILE 2X2, ROUND ""NO. 12""","Grey","DK. ST. GREY","Bricks, Special","-1.00",16277
6057888,"MINI HEAD ""NO. 1307""","","SILVER MET.","Bricks, Special","-1.00",16278
6057890,"WALL 1X6X6 W. WINDOW ""NO. 2""","Purple","LGH. PURPLE","Bricks, Special","-1.00",16279
6057892,"PICNIC BLANKET, SQUARE 10X10","","1.MULT","Bricks, Special","-1.00",16280
6057901,"FLAT TILE 1X1, ROUND ""NO.19""","White","WHITE","Bricks, Special","-1.00",16281
6057900,"MINI HEAD ""NO. 1309""","","SILVER MET.","Bricks, Special","-1.00",16282
6057924,"FLAT TILE 1X2 - DECO"" NO.136""","Blue","TR.L.BLUE","Bricks, Special","-1.00",16286
6057926,"SAIL","","","Bricks, Special","-1.00",16292
6057957,"MINI HEAD ""NO. 1365""","Yellow","BR.YEL","Bricks, Special","0.22",16294
6057958,"MINI HEAD ""NO. 1366""","Yellow","BR.YEL","Bricks, Special","0.22",16295
6057964,"MINI LOWER PART ""NO. 598""","Blue","SAND BLUE","Bricks, Special","-1.00",16296
6057975,"MINI LOWER PART ""NO.599""","","RED. BROWN","Bricks, Special","-1.00",16297
6057982,"MINI HEAD ""NO. 1367""","Yellow","BR.YEL","Bricks, Special","0.22",16298
6058035,"HAT NO. 8, ""NO. 2""","Red","NEW DARK RED","Bricks, Special","-1.00",16302
6073129,"ADULT FIGURE 19","Red","BR.RED","Bricks","-1.00",16304
6073140,"ADULT FIGURE 20","Blue","MD.BLUE","Bricks","-1.00",16304
6058098,"RAMP 4X8X6,4 W. WING ""NO. 1""","Grey","DK. ST. GREY","Bricks, Special","-1.00",16311
6058112,"MINI LOWER PART ""NO. 615""","Blue","EARTH BLUE","Bricks, Special","-1.00",16315
6058140,"DUPLO BRICK 2X2 ""NO. 31""","Yellow","FL. YELL-ORA","Bricks","1.10",16320
6058141,"DUPLO BRICK 2X2X2, R=15 ""NO. 11""","White","WHITE","Bricks","-1.00",16321
6058181,"WALL 4X16X10 W. GATE ""NO.1""","White","WHITE","Bricks, Special","-1.00",16328
6062528,"FLAT TILE 1x2 ""NO. 9""","Yellow","BR.YEL","Bricks, Special","-1.00",16345
6058716,"DISH Ø24 ""NO 1""","Yellow","FL. YELL-ORA","Bricks, Special","-1.00",16354
6058771,"FLAT TILE 2X4 ""NO. 58""","","OLIVE GREEN","Bricks, Special","-1.00",16359
6058772,"MINI UPPER PART 2K NO. 2585","White","WHITE","Bricks, Special","-1.00",16360
6058820,"MINI UPPER PART 2K","","LAVENDER","Bricks, Special","-1.00",16360
6058855,"MINI UPPER PART 2K","Red","BR.RED","Bricks, Special","2.14",16360
6064362,"MINI UPPER PART 2K, NO. 2604","White","WHITE","Bricks, Special","-1.00",16360
6064398,"MINI UPPER PART 2K, NO. 2606","Red","BR.RED","Bricks, Special","-1.00",16360
6064748,"MINI UPPER PART 2K, NO. 2611","Purple","LGH. PURPLE","Bricks, Special","-1.00",16360
6064783,"MINI UPPER PART 2K, NO. 2612","","BR.ORANGE","Bricks, Special","-1.00",16360
6072872,"MINI UPPER PART 2K, NO. 2615","Blue","MEDIUM AZUR","Bricks, Special","-1.00",16360
6079850,"MINI UPPER PART 2K, NO. 2742","","SAND YELLOW","Bricks, Special","-1.00",16360
6080345,"MINI UPPER PART 2K, NO. 2748","","DK.GREEN","Bricks, Special","-1.00",16360
6080362,"MINI UPPER PART 2K, NO. 2749","Black","BLACK","Bricks, Special","-1.00",16360
6080402,"MINI UPPER PART 2K, NO. 2752","Blue","AQUA","Bricks, Special","-1.00",16360
6108884,"MINI UPPER PART 2K NO. 3005","","BR.ORANGE","Bricks, Special","-1.00",16360
6108893,"MINI UPPER PART 2K","","BR.ORANGE","Bricks, Special","-1.00",16360
6108916,"MINI UPPER PART 2K NR. 2971","Purple","LGH. PURPLE","Bricks, Special","-1.00",16360
6109060,"MINI UPPER PART 2K NO. 2973","","SAND YELLOW","Bricks, Special","-1.00",16360
6109097,"MINI UPPER PART 2K NO 2974","Blue","DARK AZUR","Bricks, Special","-1.00",16360
6109247,"MINI UPPER PART 2K NO. 2984","Blue","DARK AZUR","Bricks, Special","-1.00",16360
6109336,"MINI UPPER PART 2K NO. 2976","Purple","LGH. PURPLE","Bricks, Special","-1.00",16360
6109475,"MINI UPPER PART 2K NO. 2979","White","WHITE","Bricks, Special","-1.00",16360
6120892,"MINI UPPER PART 2K NO. 3092","Red","BR.RED","Bricks, Special","-1.00",16360
6122694,"MINI UPPER PART 2K NO. 3108","White","WHITE","Bricks, Special","-1.00",16360
6125670,"MINI UPPER PART 2K NO. 3112","Blue","SAND BLUE","Bricks, Special","-1.00",16360
6131740,"MINI UPPER PART 2K NO. 3188","Red","BR.RED","Bricks, Special","-1.00",16360
6145508,"MINI UPPER PART 2K NO.3330","Black","BLACK","Bricks, Special","-1.00",16360
6153544,"MINI UPPER PART 2K, NO. 3363","Red","BR.RED","Bricks, Special","2.00",16360
6160484,"MINI UPPER PART 2K, NO. 3542","Red","BR.RED","Bricks, Special","-1.00",16360
6174016,"MINI UPPER PART, NO. 3642","Red","BR.RED","Bricks, Special","2.35",16360
6174553,"MINI UPPER PART, NO. 3654","Yellow","BR.YEL","Bricks, Special","2.95",16360
6176657,"MINI UPPER PART 2K, NO. 3698","","M. LILAC","Bricks, Special","3.11",16360
6182842,"MINI UPPER PART, NO. 3726","Black","BLACK","Bricks, Special","2.03",16360
6185170,"MINI UPPER PART, NO. 3803","Yellow","BR.YEL","Bricks, Special","-1.00",16360
6186273,"MINI UPPER PART, NO. 3818","White","WHITE","Bricks, Special","-1.00",16360
6189248,"MINI UPPER PART, NO. 3835","","SAND GREEN","Bricks, Special","-1.00",16360
6058879,"STEEPLE, ROUND 3X3X3","","M. LILAC","Bricks","2.06",16375
6082949,"STEEPLE, ROUND 3X3X3","Blue","MEDIUM AZUR","Bricks","1.98",16375
6167525,"STEEPLE, ROUND 3X3X3","Red","BR.RED","Bricks","2.02",16375
6167553,"STEEPLE, ROUND 3X3X3","Blue","DARK AZUR","Bricks","2.00",16375
6058964,"PLATE W. BOW 2x4x2/3 ""NO. 3""","White","WHITE","Bricks, Special","-1.00",16384
6058965,"DUPLO BRICK 2X2 ""NO. 32""","White","WHITE","Bricks","0.96",16385
6058983,"DUPLO CURVE 2X4X2 NO. 3","Yellow","FL. YELL-ORA","Bricks","-1.00",16389
6059076,"WALL 1X6X6 W. WINDOW ""NO. 3""","Grey","MED. ST-GREY","Bricks, Special","-1.00",16393
6059077,"FLAT TILE 2X2 ""NO.224""","White","WHITE","Bricks, Special","-1.00",16394
6059080,"FLAT TILE 2X4 ""NO. 59""","White","WHITE","Bricks, Special","-1.00",16396
6059168,"PLATE 16X16X6,4 ""NO. 2""","Grey","MED. ST-GREY","Bricks, Special","-1.00",16402
6059255,"FLAT TILE 1X4 ""NO. 62""","White","WHITE","Bricks, Special","-1.00",16407
6060729,"ROUND TILE 2X2 EYE MIXELS  ""1001""","White","WHITE","Bricks, Special","-1.00",16422
6060732,"ROUND PLATE 2X2 FACE1 MIXELS ""1002""","White","WHITE","Bricks, Special","-1.00",16423
6060734,"ROUND TILE 2X2 NO. ""1003""","White","WHITE","Bricks, Special","0.29",16424
6060802,"MINI FIGURE HEAD MIXELS ""1001""","White","WHITE","Bricks, Special","-1.00",16430
6060813,"SHELL A 4M, NO. 22","Black","BLACK","Bricks, Special Circles And Angles","-1.00",16431
6060832,"SHELL A 5M, NO. 27","","SILVER MET.","Bricks, Special Circles And Angles","-1.00",16433
6060836,"FRUIT","Red","BR.RED","Bricks","1.90",16434
6060838,"FRUIT","","BR.ORANGE","Bricks","-1.00",16434
6060841,"SHELL A 5M, NO. 28","","SILVER MET.","Bricks, Special Circles And Angles","-1.00",16435
6060844,"SHELL A 5M, NO. 29","","SILVER MET.","Bricks, Special Circles And Angles","-1.00",16436
6060849,"SHELL A 5M, NO. 30","","SILVER MET.","Bricks, Special Circles And Angles","-1.00",16437
6061041,"CREATURE HEAD LOWER PART, DECO ""NO. 1""","","M. LILAC","Bricks, Special Circles And Angles","-1.00",16440
6072861,"SHELL 16X8X5 W. BOW/CIRCLE","White","TR.","Bricks, Special","-1.00",16477
6062616,"CAPE, PONCHO ""NO. 2""","","DK.GREEN","Bricks, Special","-1.00",16479
6061587,"PLATE W. BOW 2x4x2/3 ""NO. 1""","Blue","BR.BLUE","Bricks, Special","-1.00",16485
6061589,"PLATE W. BOW 2x4x2/3 ""NO. 2""","Red","BR.RED","Bricks, Special","-1.00",16486
6064132,"MAGIC WAND","","W.GOLD","Bricks","-1.00",16499
6074147,"LPF BATTERYBOX AA 4X11X7","Grey","MED. ST-GREY","Bricks, Special Circles And Angles","28.92",16511
6151440,"LDF MOTOR MEDIUM 3X3X6","Grey","MED. ST-GREY","Bricks, Special","-1.00",16512
6073386,"LPF MOTOR XL 5X5X6","Grey","MED. ST-GREY","Bricks, Special Circles And Angles","-1.00",16513
6074396,"LPF IR TX 2 OUT 6X10X3","Grey","MED. ST-GREY","Bricks, Special","32.60",16514
6194861,"LPF IR RX  2 OUT 4X4X4","Grey","MED. ST-GREY","Bricks, Special","-1.00",16515
6061814,"LEG, FISHTAIL, FEMALE - ASS","","1.MULT","Bricks, Special","1.74",16530
6099472,"LEG, FISHTAIL, FEMALE - ASS","Purple","BR. PURPLE","Bricks, Special","-1.00",16530
6191633,"FISHTAIL, W/ HIP, NO. 100","","BR.GREEN","Bricks, Special","-1.00",16530
6061942,"SHIELD ""NO.3""","Red","NEW DARK RED","Bricks, Special","-1.00",16534
6062211,"STRING 30 CM W. JET PIPE","Black","BLACK","Bricks, Special","1.26",16542
6062090,"HEAD, FEMALE 1, DEC. 13","Purple","L.NOUGAT","Bricks, Special","2.23",16548
6062234,"GLASS FOR FRAME 1X4X3 ""NO. 1""","Blue","TR.L.BLUE","Bricks, Special","0.92",16566
6062279,"BRICK W. BOW 1X8X2","White","WHITE","Bricks, Special","0.53",16577
6079721,"BRICK W. BOW 1X8X2","Grey","DK. ST. GREY","Bricks, Special","0.53",16577
6079722,"BRICK W. BOW 1X8X2","Grey","MED. ST-GREY","Bricks, Special","0.54",16577
6079724,"BRICK W. BOW 1X8X2","","BRICK-YEL","Bricks, Special","0.54",16577
6079725,"BRICK W. BOW 1X8X2","","DK.ORA","Bricks, Special","-1.00",16577
6093482,"BRICK W. BOW 1X8X2","Yellow","COOL YEL.","Bricks, Special","-1.00",16577
6170259,"BRICK W. BOW 1X8X2","Purple","BR.RED-VIOL.","Bricks, Special","0.55",16577
